,customer_id,product_id,activation_date,termination_date,distribution_channel,status
2983,29.0,0.0,2022-02-22,2022-12-18 00:00:00,online,active
2984,35.0,0.0,2022-02-02,2022-09-29 00:00:00,physical_store,active
2985,38.0,0.0,2022-02-24,2022-05-25 00:00:00,physical_store,active
2986,40.0,0.0,2022-02-06,2022-06-01 00:00:00,physical_store,active
2987,42.0,0.0,2022-02-27,2022-06-26 00:00:00,online,active
2988,45.0,0.0,2022-02-01,2022-05-25 00:00:00,physical_store,active
2989,46.0,0.0,2022-02-15,2022-08-26 00:00:00,physical_store,active
2990,0.0,0.0,2022-02-20,2022-09-29 00:00:00,physical_store,active
2991,3.0,0.0,2022-02-23,2022-12-02 00:00:00,physical_store,active
2992,5.0,0.0,2022-02-16,2022-12-05 00:00:00,online,active
2993,6.0,0.0,2022-02-15,2022-07-22 00:00:00,physical_store,active
2994,9.0,0.0,2022-02-12,2022-06-20 00:00:00,physical_store,active
2995,10.0,0.0,2022-02-09,2022-11-21 00:00:00,physical_store,active
2996,12.0,0.0,2022-02-22,2022-09-26 00:00:00,physical_store,active
2997,13.0,0.0,2022-02-08,2022-11-21 00:00:00,physical_store,active
2998,18.0,0.0,2022-02-06,2022-09-12 00:00:00,physical_store,active
2999,21.0,0.0,2022-02-12,2022-09-04 00:00:00,physical_store,active
3000,22.0,0.0,2022-02-24,2022-09-27 00:00:00,physical_store,active
3001,23.0,0.0,2022-02-15,2022-10-12 00:00:00,physical_store,active
3002,24.0,0.0,2022-02-12,2022-07-24 00:00:00,physical_store,active
3003,25.0,0.0,2022-02-13,2022-10-02 00:00:00,physical_store,active
3004,26.0,0.0,2022-02-27,2022-09-11 00:00:00,physical_store,active
3005,27.0,0.0,2022-02-01,2022-10-07 00:00:00,physical_store,active
3006,29.0,0.0,2022-02-08,2022-12-03 00:00:00,physical_store,active
3007,35.0,0.0,2022-02-23,2022-11-26 00:00:00,physical_store,active
3008,38.0,0.0,2022-02-21,2022-09-17 00:00:00,physical_store,active
3009,40.0,0.0,2022-02-18,2022-10-14 00:00:00,online,active
3010,42.0,0.0,2022-02-06,2022-05-09 00:00:00,physical_store,active
3011,45.0,0.0,2022-02-22,2022-11-07 00:00:00,online,active
3012,46.0,0.0,2022-02-24,2022-08-15 00:00:00,online,active
3013,0.0,0.0,2022-02-23,2022-06-01 00:00:00,physical_store,active
3014,3.0,0.0,2022-02-02,2022-06-13 00:00:00,physical_store,active
3015,5.0,0.0,2022-02-12,2022-11-08 00:00:00,physical_store,active
3016,6.0,0.0,2022-02-16,2022-08-19 00:00:00,physical_store,active
3017,9.0,0.0,2022-02-15,2022-06-17 00:00:00,physical_store,active
3018,10.0,0.0,2022-02-06,2022-09-05 00:00:00,physical_store,active
3019,12.0,0.0,2022-02-04,2022-08-27 00:00:00,physical_store,active
3020,13.0,0.0,2022-02-20,2022-06-29 00:00:00,physical_store,active
3021,18.0,0.0,2022-02-04,2022-11-28 00:00:00,physical_store,active
3022,21.0,0.0,2022-02-05,2022-09-17 00:00:00,physical_store,active
3023,22.0,0.0,2022-02-26,2022-09-19 00:00:00,physical_store,active
3024,23.0,0.0,2022-02-20,2022-09-13 00:00:00,physical_store,active
3025,24.0,0.0,2022-02-04,2022-05-27 00:00:00,physical_store,active
3026,25.0,0.0,2022-02-23,2022-07-31 00:00:00,physical_store,active
3027,26.0,0.0,2022-02-21,2022-07-19 00:00:00,physical_store,active
3028,27.0,0.0,2022-02-14,2022-11-02 00:00:00,physical_store,active
3029,29.0,0.0,2022-02-17,2022-10-24 00:00:00,physical_store,active
3030,35.0,0.0,2022-02-03,2022-11-24 00:00:00,physical_store,active
3031,38.0,0.0,2022-02-20,2022-10-15 00:00:00,physical_store,active
3032,40.0,0.0,2022-02-01,2022-05-13 00:00:00,physical_store,active
3033,42.0,0.0,2022-02-07,2022-09-22 00:00:00,physical_store,active
3034,45.0,0.0,2022-02-07,2022-10-08 00:00:00,physical_store,active
3035,46.0,0.0,2022-02-24,2022-07-01 00:00:00,physical_store,active
3036,0.0,0.0,2022-02-17,2022-07-25 00:00:00,physical_store,active
3037,3.0,0.0,2022-02-01,2022-10-09 00:00:00,physical_store,active
3038,5.0,0.0,2022-02-10,2022-06-12 00:00:00,physical_store,active
3039,6.0,0.0,2022-02-15,2022-09-15 00:00:00,physical_store,active
3040,9.0,0.0,2022-02-22,2022-08-08 00:00:00,physical_store,active
3041,10.0,0.0,2022-02-17,2022-09-10 00:00:00,physical_store,active
3042,12.0,0.0,2022-02-21,2022-08-02 00:00:00,physical_store,active
3043,13.0,0.0,2022-02-01,2022-11-02 00:00:00,online,active
3044,18.0,0.0,2022-02-06,2022-10-29 00:00:00,physical_store,active
3045,21.0,0.0,2022-02-27,2022-12-03 00:00:00,physical_store,active
3046,22.0,0.0,2022-02-15,2022-06-04 00:00:00,physical_store,active
3047,23.0,0.0,2022-02-22,2022-05-30 00:00:00,physical_store,active
3048,24.0,0.0,2022-02-25,2022-10-08 00:00:00,physical_store,active
3049,25.0,0.0,2022-02-16,2022-10-27 00:00:00,physical_store,active
3050,26.0,0.0,2022-02-18,2022-06-14 00:00:00,online,active
3051,27.0,0.0,2022-02-02,2022-07-08 00:00:00,physical_store,active
3052,29.0,0.0,2022-02-13,2022-11-20 00:00:00,physical_store,active
3053,35.0,0.0,2022-02-26,2022-06-26 00:00:00,physical_store,active
3054,38.0,0.0,2022-02-08,2022-10-14 00:00:00,physical_store,active
3055,40.0,0.0,2022-02-06,2022-09-27 00:00:00,physical_store,active
3056,42.0,0.0,2022-02-11,2022-11-05 00:00:00,physical_store,active
3057,45.0,0.0,2022-02-10,2022-07-23 00:00:00,physical_store,active
3058,46.0,0.0,2022-02-02,2022-07-29 00:00:00,physical_store,active
3059,0.0,0.0,2022-02-05,2022-08-31 00:00:00,physical_store,active
3060,3.0,0.0,2022-02-22,2022-10-19 00:00:00,physical_store,active
3061,5.0,0.0,2022-02-02,2022-10-10 00:00:00,online,active
3062,6.0,0.0,2022-02-09,2022-06-19 00:00:00,physical_store,active
3063,9.0,0.0,2022-02-16,2022-08-10 00:00:00,physical_store,active
3064,10.0,0.0,2022-02-04,2022-08-26 00:00:00,physical_store,active
3065,12.0,0.0,2022-02-13,2022-10-22 00:00:00,physical_store,active
3066,13.0,0.0,2022-02-25,2022-06-06 00:00:00,physical_store,active
3067,18.0,0.0,2022-02-21,2022-11-08 00:00:00,physical_store,active
3068,21.0,0.0,2022-02-18,2022-07-01 00:00:00,online,active
3069,22.0,0.0,2022-02-21,2022-10-30 00:00:00,physical_store,active
3070,23.0,0.0,2022-02-17,2022-10-09 00:00:00,physical_store,active
3071,24.0,0.0,2022-02-01,2022-07-03 00:00:00,physical_store,active
3072,25.0,0.0,2022-02-14,2022-11-04 00:00:00,physical_store,active
3073,26.0,0.0,2022-02-25,2022-10-09 00:00:00,physical_store,active
3074,27.0,0.0,2022-02-02,2022-07-11 00:00:00,online,active
3075,29.0,0.0,2022-02-19,2022-08-13 00:00:00,physical_store,active
3076,35.0,0.0,2022-02-02,2022-08-30 00:00:00,online,active
3077,38.0,0.0,2022-02-13,2022-11-29 00:00:00,physical_store,active
3078,40.0,0.0,2022-02-22,2022-06-08 00:00:00,physical_store,active
3079,42.0,0.0,2022-02-06,2022-07-02 00:00:00,physical_store,active
3080,45.0,0.0,2022-02-14,2022-11-20 00:00:00,physical_store,active
3081,46.0,0.0,2022-02-20,2022-11-06 00:00:00,physical_store,active
3082,0.0,0.0,2022-02-24,2022-08-18 00:00:00,physical_store,active
3083,3.0,0.0,2022-02-15,2022-09-17 00:00:00,physical_store,active
3084,5.0,0.0,2022-02-23,2022-10-16 00:00:00,physical_store,active
3085,6.0,0.0,2022-02-16,2022-10-16 00:00:00,physical_store,active
3086,9.0,0.0,2022-02-01,2022-09-05 00:00:00,physical_store,active
3087,10.0,0.0,2022-02-26,2022-11-08 00:00:00,online,active
3088,12.0,0.0,2022-02-08,2022-11-30 00:00:00,physical_store,active
3089,13.0,0.0,2022-02-25,2022-12-21 00:00:00,physical_store,active
3090,18.0,0.0,2022-02-08,2022-07-02 00:00:00,physical_store,active
3091,21.0,0.0,2022-02-23,2022-08-28 00:00:00,physical_store,active
3092,22.0,0.0,2022-02-21,2022-12-10 00:00:00,physical_store,active
3093,23.0,0.0,2022-02-10,2022-08-06 00:00:00,physical_store,active
3094,24.0,0.0,2022-02-04,2022-11-07 00:00:00,physical_store,active
3095,25.0,0.0,2022-02-17,2022-11-01 00:00:00,physical_store,active
3096,26.0,0.0,2022-02-25,2022-07-25 00:00:00,physical_store,active
3097,27.0,0.0,2022-02-02,2022-10-02 00:00:00,physical_store,active
3098,29.0,0.0,2022-02-06,2022-05-20 00:00:00,physical_store,active
3099,35.0,0.0,2022-02-25,2022-11-30 00:00:00,physical_store,active
3100,38.0,0.0,2022-02-21,2022-06-24 00:00:00,online,active
3101,40.0,0.0,2022-02-15,2022-07-13 00:00:00,physical_store,active
3102,42.0,0.0,2022-02-20,2022-11-06 00:00:00,physical_store,active
3103,45.0,0.0,2022-02-13,2022-09-04 00:00:00,physical_store,active
3104,46.0,0.0,2022-02-18,2022-07-11 00:00:00,online,active
3105,0.0,0.0,2022-02-03,2022-10-31 00:00:00,online,active
3106,3.0,0.0,2022-02-12,2022-06-30 00:00:00,physical_store,active
3107,5.0,0.0,2022-02-17,2022-10-28 00:00:00,physical_store,active
3108,6.0,0.0,2022-02-05,2022-07-15 00:00:00,physical_store,active
3109,9.0,0.0,2022-02-12,2022-05-25 00:00:00,physical_store,active
3110,10.0,0.0,2022-02-05,2022-07-07 00:00:00,physical_store,active
3111,12.0,0.0,2022-02-17,2022-11-22 00:00:00,online,active
3112,13.0,0.0,2022-02-03,2022-10-14 00:00:00,physical_store,active
3113,18.0,0.0,2022-02-06,2022-05-28 00:00:00,online,active
3114,21.0,0.0,2022-02-24,2022-09-12 00:00:00,physical_store,active
3115,22.0,0.0,2022-02-10,2022-05-11 00:00:00,physical_store,active
3116,23.0,0.0,2022-02-03,2022-09-23 00:00:00,physical_store,active
3117,24.0,0.0,2022-02-23,2022-08-16 00:00:00,physical_store,active
3118,25.0,0.0,2022-02-16,2022-09-10 00:00:00,online,active
3119,26.0,0.0,2022-02-10,2022-11-11 00:00:00,physical_store,active
3120,27.0,0.0,2022-02-18,2022-05-27 00:00:00,physical_store,active
3121,29.0,0.0,2022-02-10,2022-09-16 00:00:00,physical_store,active
3122,35.0,0.0,2022-02-07,2022-10-27 00:00:00,online,active
3123,38.0,0.0,2022-02-19,2022-10-28 00:00:00,physical_store,active
3124,40.0,0.0,2022-02-14,2022-09-04 00:00:00,physical_store,active
3125,42.0,0.0,2022-02-02,2022-06-03 00:00:00,physical_store,active
3126,45.0,0.0,2022-02-09,2022-10-02 00:00:00,physical_store,active
3127,46.0,0.0,2022-02-02,2022-10-23 00:00:00,physical_store,active
3128,0.0,0.0,2022-02-11,2022-09-30 00:00:00,online,active
3129,3.0,0.0,2022-02-14,2022-11-24 00:00:00,physical_store,active
3130,5.0,0.0,2022-02-26,2022-08-11 00:00:00,physical_store,active
3131,6.0,0.0,2022-02-25,2022-07-30 00:00:00,physical_store,active
3132,9.0,0.0,2022-02-13,2022-05-29 00:00:00,online,active
3133,10.0,0.0,2022-02-10,2022-11-18 00:00:00,physical_store,active
3134,12.0,0.0,2022-02-21,2022-09-04 00:00:00,physical_store,active
3135,13.0,0.0,2022-02-25,2022-10-05 00:00:00,physical_store,active
3136,18.0,0.0,2022-02-24,2022-07-21 00:00:00,physical_store,active
3137,21.0,0.0,2022-02-10,2022-07-10 00:00:00,physical_store,active
3138,22.0,0.0,2022-02-21,2022-11-20 00:00:00,physical_store,active
3139,23.0,0.0,2022-02-16,2022-08-15 00:00:00,online,active
3140,24.0,0.0,2022-02-21,2022-12-06 00:00:00,online,active
3141,25.0,0.0,2022-02-12,2022-06-11 00:00:00,physical_store,active
3142,26.0,0.0,2022-02-19,2022-08-23 00:00:00,physical_store,active
3143,27.0,0.0,2022-02-11,2022-07-01 00:00:00,physical_store,active
3144,29.0,0.0,2022-02-03,2022-10-17 00:00:00,physical_store,active
3145,35.0,0.0,2022-02-02,2022-08-11 00:00:00,physical_store,active
3146,38.0,0.0,2022-02-09,2022-07-18 00:00:00,physical_store,active
3147,40.0,0.0,2022-02-24,2022-05-28 00:00:00,physical_store,active
3148,42.0,0.0,2022-02-14,2022-10-12 00:00:00,physical_store,active
3149,45.0,0.0,2022-02-04,2022-11-16 00:00:00,physical_store,active
3150,46.0,0.0,2022-02-17,2022-12-05 00:00:00,physical_store,active
3151,0.0,0.0,2022-02-24,2022-10-29 00:00:00,online,active
3152,3.0,0.0,2022-02-21,2022-07-25 00:00:00,physical_store,active
3153,5.0,0.0,2022-02-26,2022-07-28 00:00:00,physical_store,active
3154,6.0,0.0,2022-02-21,2022-06-05 00:00:00,physical_store,active
3155,9.0,0.0,2022-02-20,2022-06-28 00:00:00,physical_store,active
3156,10.0,0.0,2022-02-19,2022-06-02 00:00:00,physical_store,active
3157,12.0,0.0,2022-02-26,2022-09-28 00:00:00,physical_store,active
3158,13.0,0.0,2022-02-23,2022-10-04 00:00:00,physical_store,active
3159,18.0,0.0,2022-02-16,2022-11-14 00:00:00,physical_store,active
3160,21.0,0.0,2022-02-09,2022-11-26 00:00:00,online,active
3161,22.0,0.0,2022-02-03,2022-08-04 00:00:00,physical_store,active
3162,23.0,0.0,2022-02-15,2022-11-26 00:00:00,physical_store,active
3163,24.0,0.0,2022-02-06,2022-09-01 00:00:00,online,active
3164,25.0,0.0,2022-02-18,2022-07-14 00:00:00,physical_store,active
3165,26.0,0.0,2022-02-09,2022-06-08 00:00:00,online,active
3166,27.0,0.0,2022-02-13,2022-07-14 00:00:00,physical_store,active
3167,29.0,0.0,2022-02-05,2022-08-29 00:00:00,online,active
3168,35.0,0.0,2022-02-24,2022-10-08 00:00:00,online,active
3169,38.0,0.0,2022-02-12,2022-08-14 00:00:00,physical_store,active
3170,40.0,0.0,2022-02-25,2022-06-21 00:00:00,physical_store,active
3171,42.0,0.0,2022-02-02,2022-09-17 00:00:00,online,active
3172,45.0,0.0,2022-02-17,2022-09-29 00:00:00,physical_store,active
3173,46.0,0.0,2022-02-14,2022-10-09 00:00:00,physical_store,active
3174,0.0,0.0,2022-02-25,2022-08-27 00:00:00,physical_store,active
3175,3.0,0.0,2022-02-22,2022-08-13 00:00:00,physical_store,active
3176,5.0,0.0,2022-02-03,2022-10-19 00:00:00,physical_store,active
3177,6.0,0.0,2022-02-25,2022-11-19 00:00:00,physical_store,active
3178,9.0,0.0,2022-02-03,2022-10-11 00:00:00,physical_store,active
3179,10.0,0.0,2022-02-17,2022-06-11 00:00:00,physical_store,active
3180,12.0,0.0,2022-02-06,2022-11-01 00:00:00,online,active
3181,13.0,0.0,2022-02-23,2022-12-17 00:00:00,physical_store,active
3182,18.0,0.0,2022-02-22,2022-07-13 00:00:00,physical_store,active
3183,21.0,0.0,2022-02-16,2022-10-02 00:00:00,physical_store,active
3184,22.0,0.0,2022-02-12,2022-10-04 00:00:00,physical_store,active
3185,23.0,0.0,2022-02-01,2022-10-04 00:00:00,physical_store,active
3186,24.0,0.0,2022-02-07,2022-11-20 00:00:00,physical_store,active
3187,25.0,0.0,2022-02-19,2022-12-15 00:00:00,physical_store,active
3188,26.0,0.0,2022-02-01,2022-11-02 00:00:00,online,active
3189,27.0,0.0,2022-02-23,2022-11-03 00:00:00,physical_store,active
3190,29.0,0.0,2022-02-02,2022-05-24 00:00:00,physical_store,active
3191,35.0,0.0,2022-02-20,2022-07-03 00:00:00,physical_store,active
3192,38.0,0.0,2022-02-21,2022-09-04 00:00:00,physical_store,active
3193,40.0,0.0,2022-02-13,2022-07-12 00:00:00,physical_store,active
3194,42.0,0.0,2022-02-01,2022-05-28 00:00:00,online,active
3195,45.0,0.0,2022-02-18,2022-08-30 00:00:00,physical_store,active
3196,46.0,0.0,2022-02-05,2022-05-14 00:00:00,physical_store,active
3197,0.0,0.0,2022-02-22,2022-10-20 00:00:00,online,active
3198,3.0,0.0,2022-02-24,2022-05-30 00:00:00,physical_store,active
3199,5.0,0.0,2022-02-24,2022-07-19 00:00:00,physical_store,active
3200,6.0,0.0,2022-02-18,2022-12-04 00:00:00,physical_store,active
3201,9.0,0.0,2022-02-03,2022-07-31 00:00:00,physical_store,active
3202,10.0,0.0,2022-02-21,2022-11-09 00:00:00,physical_store,active
3203,12.0,0.0,2022-02-10,2022-12-02 00:00:00,online,active
3204,13.0,0.0,2022-02-16,2022-09-12 00:00:00,physical_store,active
3205,18.0,0.0,2022-02-06,2022-10-25 00:00:00,physical_store,active
3206,21.0,0.0,2022-02-17,2022-07-31 00:00:00,physical_store,active
3207,22.0,0.0,2022-02-06,2022-09-11 00:00:00,physical_store,active
3208,23.0,0.0,2022-02-26,2022-12-15 00:00:00,physical_store,active
3209,24.0,0.0,2022-02-26,2022-07-03 00:00:00,physical_store,active
3210,25.0,0.0,2022-02-03,2022-06-04 00:00:00,physical_store,active
3211,26.0,0.0,2022-02-11,2022-06-04 00:00:00,physical_store,active
3212,27.0,0.0,2022-02-15,2022-06-29 00:00:00,physical_store,active
3213,29.0,0.0,2022-02-11,2022-09-18 00:00:00,physical_store,active
3214,35.0,0.0,2022-02-02,2022-06-11 00:00:00,online,active
3215,38.0,0.0,2022-02-02,2022-07-22 00:00:00,physical_store,active
3216,40.0,0.0,2022-02-03,2022-09-17 00:00:00,online,active
3217,42.0,0.0,2022-02-26,2022-07-26 00:00:00,physical_store,active
3218,45.0,0.0,2022-02-18,2022-08-23 00:00:00,online,active
3219,46.0,0.0,2022-02-21,2022-05-25 00:00:00,physical_store,active
3220,0.0,0.0,2022-02-13,2022-10-29 00:00:00,physical_store,active
3221,3.0,0.0,2022-02-13,2022-08-05 00:00:00,physical_store,active
3222,5.0,0.0,2022-02-17,2022-11-23 00:00:00,physical_store,active
3223,6.0,0.0,2022-02-01,2022-11-10 00:00:00,physical_store,active
3224,9.0,0.0,2022-02-20,2022-06-22 00:00:00,physical_store,active
3225,10.0,0.0,2022-02-02,2022-08-13 00:00:00,physical_store,active
3226,12.0,0.0,2022-02-06,2022-10-13 00:00:00,physical_store,active
3227,13.0,0.0,2022-02-23,2022-07-25 00:00:00,physical_store,active
3228,18.0,0.0,2022-02-16,2022-08-03 00:00:00,physical_store,active
3229,21.0,0.0,2022-02-25,2022-05-26 00:00:00,online,active
3230,22.0,0.0,2022-02-25,2022-06-26 00:00:00,physical_store,active
3231,23.0,0.0,2022-02-20,2022-08-04 00:00:00,physical_store,active
3232,24.0,0.0,2022-02-20,2022-08-19 00:00:00,physical_store,active
3233,25.0,0.0,2022-02-26,2022-06-19 00:00:00,physical_store,active
3234,26.0,0.0,2022-02-26,2022-11-14 00:00:00,physical_store,active
3235,27.0,0.0,2022-02-11,2022-07-20 00:00:00,online,active
3236,29.0,0.0,2022-02-24,2022-08-04 00:00:00,physical_store,active
3237,35.0,0.0,2022-02-25,2022-07-23 00:00:00,physical_store,active
3238,38.0,0.0,2022-02-27,2022-09-20 00:00:00,physical_store,active
3239,40.0,0.0,2022-02-25,2022-05-31 00:00:00,physical_store,active
3240,42.0,0.0,2022-02-23,2022-07-02 00:00:00,physical_store,active
3241,45.0,0.0,2022-02-15,2022-05-28 00:00:00,online,active
3242,46.0,0.0,2022-02-23,2022-10-03 00:00:00,physical_store,active
3243,0.0,0.0,2022-02-09,2022-11-07 00:00:00,physical_store,active
3244,3.0,0.0,2022-02-04,2022-05-23 00:00:00,physical_store,active
3245,5.0,0.0,2022-02-01,2022-06-12 00:00:00,online,active
3246,6.0,0.0,2022-02-14,2022-11-27 00:00:00,online,active
3247,9.0,0.0,2022-02-23,2022-11-10 00:00:00,physical_store,active
3248,10.0,0.0,2022-02-17,2022-11-12 00:00:00,physical_store,active
3249,12.0,0.0,2022-02-01,2022-07-07 00:00:00,physical_store,active
3250,13.0,0.0,2022-02-08,2022-07-28 00:00:00,online,active
3251,18.0,0.0,2022-02-02,2022-11-24 00:00:00,online,active
3252,21.0,0.0,2022-02-14,2022-09-30 00:00:00,physical_store,active
3253,22.0,0.0,2022-02-16,2022-07-25 00:00:00,physical_store,active
3254,23.0,0.0,2022-02-23,2022-11-13 00:00:00,physical_store,active
3255,24.0,0.0,2022-02-03,2022-07-21 00:00:00,physical_store,active
3256,25.0,0.0,2022-02-07,2022-06-04 00:00:00,physical_store,active
3257,26.0,0.0,2022-02-06,2022-09-11 00:00:00,physical_store,active
3258,27.0,0.0,2022-02-04,2022-06-11 00:00:00,physical_store,active
3259,29.0,0.0,2022-02-26,2022-11-16 00:00:00,online,active
3260,35.0,0.0,2022-02-08,2022-06-04 00:00:00,physical_store,active
3261,38.0,0.0,2022-02-20,2022-06-05 00:00:00,physical_store,active
3262,40.0,0.0,2022-02-05,2022-08-25 00:00:00,online,active
3263,42.0,0.0,2022-02-14,2022-09-14 00:00:00,physical_store,active
3264,45.0,0.0,2022-02-10,2022-06-20 00:00:00,physical_store,active
3265,46.0,0.0,2022-02-10,2022-10-15 00:00:00,physical_store,active
3266,0.0,0.0,2022-02-03,2022-08-19 00:00:00,physical_store,active
3267,3.0,0.0,2022-02-24,2022-06-26 00:00:00,online,active
3268,5.0,0.0,2022-02-07,2022-08-30 00:00:00,physical_store,active
3269,6.0,0.0,2022-02-10,2022-06-04 00:00:00,physical_store,active
3270,9.0,0.0,2022-02-03,2022-07-08 00:00:00,online,active
3271,10.0,0.0,2022-02-15,2022-09-21 00:00:00,physical_store,active
3272,12.0,0.0,2022-02-23,2022-08-26 00:00:00,physical_store,active
3273,13.0,0.0,2022-02-11,2022-11-22 00:00:00,online,active
3274,18.0,0.0,2022-02-03,2022-09-09 00:00:00,physical_store,active
3275,21.0,0.0,2022-02-13,2022-10-08 00:00:00,physical_store,active
3276,22.0,0.0,2022-02-05,2022-06-22 00:00:00,physical_store,active
3277,23.0,0.0,2022-02-26,2022-06-16 00:00:00,physical_store,active
3278,24.0,0.0,2022-02-26,2022-07-28 00:00:00,online,active
3279,25.0,0.0,2022-02-19,2022-10-08 00:00:00,physical_store,active
3280,26.0,0.0,2022-02-24,2022-09-26 00:00:00,physical_store,active
3281,27.0,0.0,2022-02-26,2022-10-02 00:00:00,physical_store,active
3282,29.0,0.0,2022-02-15,2022-10-31 00:00:00,physical_store,active
3283,35.0,0.0,2022-02-08,2022-07-08 00:00:00,physical_store,active
3284,38.0,0.0,2022-02-11,2022-06-28 00:00:00,physical_store,active
3285,40.0,0.0,2022-02-09,2022-07-07 00:00:00,physical_store,active
3286,42.0,0.0,2022-02-27,2022-09-29 00:00:00,physical_store,active
3287,45.0,0.0,2022-02-14,2022-10-11 00:00:00,physical_store,active
3288,46.0,0.0,2022-02-17,2022-08-17 00:00:00,physical_store,active
3289,0.0,0.0,2022-02-14,2022-07-19 00:00:00,physical_store,active
3290,3.0,0.0,2022-02-11,2022-05-13 00:00:00,physical_store,active
3291,5.0,0.0,2022-02-11,2022-11-12 00:00:00,physical_store,active
3292,6.0,0.0,2022-02-26,2022-08-23 00:00:00,physical_store,active
3293,9.0,0.0,2022-02-24,2022-10-17 00:00:00,physical_store,active
3294,10.0,0.0,2022-02-26,2022-08-10 00:00:00,physical_store,active
3295,12.0,0.0,2022-02-02,2022-11-10 00:00:00,physical_store,active
3296,13.0,0.0,2022-02-13,2022-09-15 00:00:00,online,active
3297,18.0,0.0,2022-02-17,2022-08-17 00:00:00,online,active
3298,21.0,0.0,2022-02-27,2022-10-17 00:00:00,physical_store,active
3299,22.0,0.0,2022-02-01,2022-05-08 00:00:00,physical_store,active
3300,23.0,0.0,2022-02-19,2022-06-26 00:00:00,physical_store,active
3301,24.0,0.0,2022-02-23,2022-08-05 00:00:00,online,active
3302,25.0,0.0,2022-02-26,2022-10-09 00:00:00,physical_store,active
3303,26.0,0.0,2022-02-13,2022-09-14 00:00:00,physical_store,active
3304,27.0,0.0,2022-02-20,2022-11-30 00:00:00,physical_store,active
3305,29.0,0.0,2022-02-11,2022-09-21 00:00:00,physical_store,active
3306,35.0,0.0,2022-02-21,2022-12-13 00:00:00,physical_store,active
3307,38.0,0.0,2022-02-21,2022-06-24 00:00:00,physical_store,active
3308,40.0,0.0,2022-02-04,2022-07-25 00:00:00,physical_store,active
3309,42.0,0.0,2022-02-06,2022-08-29 00:00:00,physical_store,active
3310,45.0,0.0,2022-02-24,2022-06-29 00:00:00,physical_store,active
3311,46.0,0.0,2022-02-13,2022-06-30 00:00:00,physical_store,active
3312,0.0,0.0,2022-02-26,2022-09-13 00:00:00,physical_store,active
3313,3.0,0.0,2022-02-20,2022-07-01 00:00:00,physical_store,active
3314,5.0,0.0,2022-02-23,2022-12-18 00:00:00,physical_store,active
3315,6.0,0.0,2022-02-10,2022-09-16 00:00:00,online,active
3316,9.0,0.0,2022-02-03,2022-07-02 00:00:00,physical_store,active
3317,10.0,0.0,2022-02-01,2022-10-05 00:00:00,physical_store,active
3318,12.0,0.0,2022-02-14,2022-09-08 00:00:00,physical_store,active
3319,13.0,0.0,2022-02-01,2022-10-28 00:00:00,physical_store,active
3320,18.0,0.0,2022-02-25,2022-09-15 00:00:00,physical_store,active
3321,21.0,0.0,2022-02-17,2022-07-19 00:00:00,online,active
3322,22.0,0.0,2022-02-11,2022-10-12 00:00:00,physical_store,active
3323,23.0,0.0,2022-02-13,2022-08-17 00:00:00,physical_store,active
3324,24.0,0.0,2022-02-01,2022-11-05 00:00:00,physical_store,active
3325,25.0,0.0,2022-02-23,2022-07-23 00:00:00,online,active
3326,26.0,0.0,2022-02-17,2022-11-12 00:00:00,physical_store,active
3327,27.0,0.0,2022-02-18,2022-07-15 00:00:00,online,active
3328,29.0,0.0,2022-02-19,2022-08-06 00:00:00,physical_store,active
3329,35.0,0.0,2022-02-12,2022-08-17 00:00:00,physical_store,active
3330,38.0,0.0,2022-02-16,2022-05-28 00:00:00,physical_store,active
3331,40.0,0.0,2022-02-18,2022-11-08 00:00:00,physical_store,active
3332,42.0,0.0,2022-02-16,2022-06-18 00:00:00,physical_store,active
3333,45.0,0.0,2022-02-17,2022-07-03 00:00:00,physical_store,active
3334,46.0,0.0,2022-02-04,2022-05-19 00:00:00,physical_store,active
3335,0.0,0.0,2022-02-25,2022-10-21 00:00:00,physical_store,active
3336,3.0,0.0,2022-02-08,2022-09-12 00:00:00,physical_store,active
3337,5.0,0.0,2022-02-17,2022-09-20 00:00:00,online,active
3338,6.0,0.0,2022-02-27,2022-06-02 00:00:00,physical_store,active
3339,9.0,0.0,2022-02-02,2022-09-08 00:00:00,physical_store,active
3340,10.0,0.0,2022-02-15,2022-09-13 00:00:00,physical_store,active
3341,12.0,0.0,2022-02-19,2022-07-07 00:00:00,physical_store,active
3342,13.0,0.0,2022-02-15,2022-08-24 00:00:00,physical_store,active
3343,18.0,0.0,2022-02-23,2022-12-08 00:00:00,physical_store,active
3344,21.0,0.0,2022-02-24,2022-11-14 00:00:00,online,active
3345,22.0,0.0,2022-02-07,2022-07-11 00:00:00,online,active
3346,23.0,0.0,2022-02-06,2022-11-30 00:00:00,physical_store,active
3347,24.0,0.0,2022-02-08,2022-06-21 00:00:00,physical_store,active
3348,25.0,0.0,2022-02-24,2022-05-31 00:00:00,online,active
3349,26.0,0.0,2022-02-18,2022-10-14 00:00:00,physical_store,active
3350,27.0,0.0,2022-02-16,2022-09-06 00:00:00,physical_store,active
3351,29.0,0.0,2022-02-06,2022-08-26 00:00:00,online,active
3352,35.0,0.0,2022-02-03,2022-11-17 00:00:00,online,active
3353,38.0,0.0,2022-02-11,2022-11-02 00:00:00,online,active
3354,40.0,0.0,2022-02-10,2022-09-20 00:00:00,physical_store,active
