,customer_id,product_id,activation_date,termination_date,distribution_channel,status
1250,1347,0,2022-02-11,2022-11-19 00:00:00,physical_store,active
1251,1348,0,2022-02-16,2022-09-11 00:00:00,online,active
1252,1349,0,2022-02-04,2022-08-16 00:00:00,physical_store,active
1253,1350,0,2022-02-11,2022-10-22 00:00:00,physical_store,active
1254,1351,0,2022-02-06,2022-05-24 00:00:00,online,active
1255,1354,0,2022-02-07,2022-09-10 00:00:00,physical_store,active
1256,1356,0,2022-02-14,2022-05-31 00:00:00,physical_store,active
1257,1357,0,2022-02-27,2022-12-22 00:00:00,online,active
1258,1358,0,2022-02-17,2022-11-15 00:00:00,physical_store,active
1259,1361,0,2022-02-06,2022-05-25 00:00:00,physical_store,active
1260,1362,0,2022-02-13,2022-05-30 00:00:00,physical_store,active
1261,1365,0,2022-02-13,2022-10-26 00:00:00,physical_store,active
1262,1369,0,2022-02-23,2022-12-17 00:00:00,physical_store,active
1263,1370,0,2022-02-26,2022-07-01 00:00:00,physical_store,active
1264,1371,0,2022-02-08,2022-08-15 00:00:00,physical_store,active
1265,1374,0,2022-02-20,2022-07-05 00:00:00,physical_store,active
1266,1377,0,2022-02-05,2022-05-20 00:00:00,physical_store,active
1267,1378,0,2022-02-20,2022-12-11 00:00:00,physical_store,active
1268,1381,0,2022-02-24,2022-05-29 00:00:00,physical_store,active
1269,1383,0,2022-02-11,2022-10-05 00:00:00,physical_store,active
1270,1384,0,2022-02-21,2022-06-30 00:00:00,physical_store,active
1271,1387,0,2022-02-24,2022-08-31 00:00:00,online,active
1272,1388,0,2022-02-03,2022-11-21 00:00:00,physical_store,active
1273,1389,0,2022-02-02,2022-10-27 00:00:00,physical_store,active
1274,1390,0,2022-02-14,2022-05-19 00:00:00,physical_store,active
1275,1391,0,2022-02-04,2022-11-04 00:00:00,physical_store,active
1276,1393,0,2022-02-09,2022-11-13 00:00:00,online,active
1277,1394,0,2022-02-20,2022-07-21 00:00:00,physical_store,active
1278,1395,0,2022-02-21,2022-08-16 00:00:00,physical_store,active
1279,1396,0,2022-02-01,2022-05-23 00:00:00,online,active
1280,1397,0,2022-02-21,2022-08-02 00:00:00,physical_store,active
1281,1399,0,2022-02-24,2022-12-17 00:00:00,physical_store,active
1282,1400,0,2022-02-02,2022-05-24 00:00:00,physical_store,active
1283,1402,0,2022-02-09,2022-10-13 00:00:00,online,active
1284,1407,0,2022-02-22,2022-08-11 00:00:00,physical_store,active
1285,1408,0,2022-02-22,2022-10-03 00:00:00,online,active
1286,1414,0,2022-02-14,2022-05-23 00:00:00,physical_store,active
1287,1415,0,2022-02-14,2022-08-05 00:00:00,physical_store,active
1288,1416,0,2022-02-01,2022-09-27 00:00:00,physical_store,active
1289,1417,0,2022-02-13,2022-11-21 00:00:00,online,active
1290,1425,0,2022-02-20,2022-09-24 00:00:00,physical_store,active
1291,1426,0,2022-02-05,2022-09-20 00:00:00,physical_store,active
1292,1427,0,2022-02-01,2022-05-19 00:00:00,physical_store,active
1293,1428,0,2022-02-07,2022-11-21 00:00:00,physical_store,active
1294,1430,0,2022-02-26,2022-11-29 00:00:00,physical_store,active
1295,1431,0,2022-02-03,2022-09-02 00:00:00,online,active
1296,1433,0,2022-02-16,2022-06-07 00:00:00,online,active
1297,1437,0,2022-02-15,2022-09-23 00:00:00,online,active
1298,1438,0,2022-02-09,2022-08-20 00:00:00,physical_store,active
1299,1439,0,2022-02-20,2022-09-16 00:00:00,physical_store,active
1300,1441,0,2022-02-13,2022-11-07 00:00:00,online,active
1301,1442,0,2022-02-24,2022-10-05 00:00:00,physical_store,active
1302,1448,0,2022-02-04,2022-08-19 00:00:00,online,active
1303,1449,0,2022-02-20,2022-06-02 00:00:00,physical_store,active
1304,1452,0,2022-02-16,2022-10-22 00:00:00,physical_store,active
1305,1459,0,2022-02-08,2022-05-15 00:00:00,online,active
1306,1460,0,2022-02-25,2022-10-04 00:00:00,physical_store,active
1307,1462,0,2022-02-18,2022-09-23 00:00:00,physical_store,active
1308,1466,0,2022-02-11,2022-06-10 00:00:00,physical_store,active
1309,1472,0,2022-02-27,2022-07-15 00:00:00,physical_store,active
1310,1473,0,2022-02-24,2022-09-19 00:00:00,online,active
1311,1477,0,2022-02-21,2022-08-10 00:00:00,physical_store,active
1312,1481,0,2022-02-06,2022-05-27 00:00:00,physical_store,active
1313,1482,0,2022-02-18,2022-07-04 00:00:00,physical_store,active
1314,1483,0,2022-02-27,2022-09-08 00:00:00,physical_store,active
1315,1484,0,2022-02-08,2022-06-17 00:00:00,physical_store,active
1316,1488,0,2022-02-03,2022-06-08 00:00:00,physical_store,active
1317,1489,0,2022-02-27,2022-12-23 00:00:00,physical_store,active
1318,1490,0,2022-02-08,2022-10-18 00:00:00,physical_store,active
1319,1492,0,2022-02-16,2022-06-24 00:00:00,physical_store,active
1320,1495,0,2022-02-22,2022-06-18 00:00:00,online,active
1321,1496,0,2022-02-22,2022-06-08 00:00:00,physical_store,active
1322,1506,0,2022-02-18,2022-06-11 00:00:00,physical_store,active
1323,1508,0,2022-02-22,2022-08-20 00:00:00,physical_store,active
1324,1509,0,2022-02-13,2022-11-15 00:00:00,physical_store,active
1325,1510,0,2022-02-04,2022-09-30 00:00:00,physical_store,active
1326,1512,0,2022-02-13,2022-08-15 00:00:00,physical_store,active
1327,1515,0,2022-02-23,2022-09-29 00:00:00,physical_store,active
1328,1516,0,2022-02-18,2022-06-25 00:00:00,physical_store,active
1329,1519,0,2022-02-27,2022-07-25 00:00:00,physical_store,active
1330,1523,0,2022-02-24,2022-10-12 00:00:00,physical_store,active
1331,1525,0,2022-02-03,2022-09-08 00:00:00,physical_store,active
1332,1527,0,2022-02-13,2022-07-11 00:00:00,physical_store,active
1333,1528,0,2022-02-10,2022-07-10 00:00:00,online,active
1334,1530,0,2022-02-06,2022-09-15 00:00:00,physical_store,active
1335,1532,0,2022-02-14,2022-09-17 00:00:00,online,active
1336,1535,0,2022-02-15,2022-08-17 00:00:00,physical_store,active
1337,1537,0,2022-02-23,2022-06-27 00:00:00,online,active
1338,1539,0,2022-02-12,2022-05-16 00:00:00,physical_store,active
1339,1548,0,2022-02-26,2022-09-03 00:00:00,physical_store,active
1340,1549,0,2022-02-07,2022-11-06 00:00:00,physical_store,active
1341,1550,0,2022-02-05,2022-05-29 00:00:00,physical_store,active
1342,1552,0,2022-02-16,2022-10-20 00:00:00,physical_store,active
1343,1554,0,2022-02-14,2022-09-11 00:00:00,online,active
1344,1558,0,2022-02-09,2022-08-04 00:00:00,physical_store,active
1345,1559,0,2022-02-07,2022-08-10 00:00:00,physical_store,active
1346,1561,0,2022-02-05,2022-09-15 00:00:00,online,active
1347,1563,0,2022-02-11,2022-10-23 00:00:00,physical_store,active
1348,1564,0,2022-02-26,2022-06-24 00:00:00,physical_store,active
1349,1565,0,2022-02-14,2022-07-10 00:00:00,physical_store,active
1350,1566,0,2022-02-04,2022-09-22 00:00:00,physical_store,active
1351,1567,0,2022-02-23,2022-08-03 00:00:00,physical_store,active
1352,1570,0,2022-02-16,2022-11-23 00:00:00,physical_store,active
1353,1573,0,2022-02-15,2022-07-21 00:00:00,physical_store,active
1354,1574,0,2022-02-12,2022-10-18 00:00:00,physical_store,active
1355,1575,0,2022-02-26,2022-06-01 00:00:00,physical_store,active
1356,1576,0,2022-02-14,2022-10-27 00:00:00,online,active
1357,1577,0,2022-02-04,2022-09-09 00:00:00,physical_store,active
1358,1578,0,2022-02-08,2022-08-08 00:00:00,physical_store,active
1359,1579,0,2022-02-13,2022-10-01 00:00:00,physical_store,active
1360,1581,0,2022-02-10,2022-05-26 00:00:00,physical_store,active
1361,1587,0,2022-02-27,2022-09-16 00:00:00,physical_store,active
1362,1588,0,2022-02-15,2022-09-29 00:00:00,physical_store,active
1363,1589,0,2022-02-26,2022-11-27 00:00:00,online,active
1364,1590,0,2022-02-16,2022-12-05 00:00:00,physical_store,active
1365,1591,0,2022-02-24,2022-07-29 00:00:00,physical_store,active
1366,1594,0,2022-02-24,2022-09-29 00:00:00,physical_store,active
1367,1598,0,2022-02-08,2022-08-14 00:00:00,physical_store,active
1368,1603,0,2022-02-22,2022-06-15 00:00:00,physical_store,active
1369,1604,0,2022-02-22,2022-11-25 00:00:00,physical_store,active
1370,1606,0,2022-02-16,2022-10-04 00:00:00,online,active
1371,1607,0,2022-02-14,2022-11-14 00:00:00,online,active
1372,1608,0,2022-02-24,2022-10-01 00:00:00,online,active
1373,1609,0,2022-02-11,2022-08-15 00:00:00,online,active
1374,1610,0,2022-02-20,2022-09-10 00:00:00,physical_store,active
1375,1611,0,2022-02-23,2022-09-08 00:00:00,physical_store,active
1376,1612,0,2022-02-05,2022-11-03 00:00:00,physical_store,active
1377,1613,0,2022-02-05,2022-06-17 00:00:00,physical_store,active
1378,1619,0,2022-02-12,2022-07-07 00:00:00,physical_store,active
1379,1623,0,2022-02-20,2022-12-09 00:00:00,physical_store,active
1380,1624,0,2022-02-06,2022-10-06 00:00:00,physical_store,active
1381,1626,0,2022-02-17,2022-05-20 00:00:00,physical_store,active
1382,1629,0,2022-02-05,2022-09-01 00:00:00,physical_store,active
1383,1632,0,2022-02-07,2022-06-23 00:00:00,online,active
1384,1634,0,2022-02-09,2022-07-06 00:00:00,physical_store,active
1385,1637,0,2022-02-19,2022-06-13 00:00:00,physical_store,active
1386,1640,0,2022-02-02,2022-07-08 00:00:00,online,active
1387,1641,0,2022-02-08,2022-10-18 00:00:00,physical_store,active
1388,1645,0,2022-02-04,2022-11-21 00:00:00,physical_store,active
1389,1648,0,2022-02-18,2022-07-28 00:00:00,physical_store,active
1390,1651,0,2022-02-15,2022-11-03 00:00:00,physical_store,active
1391,1652,0,2022-02-20,2022-07-07 00:00:00,physical_store,active
1392,1653,0,2022-02-09,2022-09-06 00:00:00,online,active
1393,1663,0,2022-02-09,2022-05-29 00:00:00,online,active
1394,1664,0,2022-02-04,2022-05-25 00:00:00,online,active
1395,1668,0,2022-02-03,2022-09-05 00:00:00,online,active
1396,1669,0,2022-02-24,2022-08-03 00:00:00,physical_store,active
1397,1672,0,2022-02-21,2022-07-17 00:00:00,physical_store,active
1398,1676,0,2022-02-01,2022-08-04 00:00:00,online,active
1399,1677,0,2022-02-18,2022-07-21 00:00:00,physical_store,active
1400,1678,0,2022-02-09,2022-07-21 00:00:00,online,active
1401,1680,0,2022-02-10,2022-07-17 00:00:00,online,active
1402,1681,0,2022-02-09,2022-07-30 00:00:00,physical_store,active
1403,1682,0,2022-02-18,2022-05-23 00:00:00,physical_store,active
1404,1684,0,2022-02-14,2022-05-30 00:00:00,online,active
1405,1686,0,2022-02-11,2022-08-13 00:00:00,physical_store,active
1406,1690,0,2022-02-27,2022-06-05 00:00:00,online,active
1407,1693,0,2022-02-12,2022-05-31 00:00:00,physical_store,active
1408,1695,0,2022-02-12,2022-06-26 00:00:00,physical_store,active
1409,1696,0,2022-02-02,2022-11-13 00:00:00,physical_store,active
1410,1699,0,2022-02-16,2022-07-15 00:00:00,physical_store,active
1411,1701,0,2022-02-11,2022-08-28 00:00:00,physical_store,active
1412,1702,0,2022-02-26,2022-06-15 00:00:00,physical_store,active
1413,1710,0,2022-02-02,2022-09-01 00:00:00,physical_store,active
1414,1711,0,2022-02-27,2022-11-08 00:00:00,physical_store,active
1415,1712,0,2022-02-01,2022-10-01 00:00:00,physical_store,active
1416,1713,0,2022-02-20,2022-08-18 00:00:00,physical_store,active
1417,1719,0,2022-02-25,2022-12-17 00:00:00,physical_store,active
1418,1720,0,2022-02-15,2022-09-04 00:00:00,physical_store,active
1419,1722,0,2022-02-08,2022-10-08 00:00:00,physical_store,active
1420,1724,0,2022-02-26,2022-08-10 00:00:00,physical_store,active
1421,1728,0,2022-02-13,2022-09-04 00:00:00,physical_store,active
1422,1729,0,2022-02-24,2022-11-27 00:00:00,physical_store,active
1423,1730,0,2022-02-05,2022-05-09 00:00:00,physical_store,active
1424,1731,0,2022-02-01,2022-06-18 00:00:00,physical_store,active
1425,1734,0,2022-02-20,2022-09-27 00:00:00,physical_store,active
1426,1741,0,2022-02-04,2022-08-20 00:00:00,physical_store,active
1427,1743,0,2022-02-25,2022-08-18 00:00:00,physical_store,active
1428,1744,0,2022-02-17,2022-07-08 00:00:00,physical_store,active
1429,1746,0,2022-02-21,2022-06-22 00:00:00,physical_store,active
1430,1754,0,2022-02-03,2022-10-27 00:00:00,online,active
1431,1760,0,2022-02-04,2022-11-19 00:00:00,physical_store,active
1432,1761,0,2022-02-18,2022-08-26 00:00:00,physical_store,active
1433,1764,0,2022-02-19,2022-08-21 00:00:00,physical_store,active
1434,1765,0,2022-02-20,2022-09-12 00:00:00,online,active
1435,1770,0,2022-02-24,2022-12-17 00:00:00,physical_store,active
1436,1771,0,2022-02-15,2022-09-27 00:00:00,physical_store,active
1437,1772,0,2022-02-04,2022-11-06 00:00:00,physical_store,active
1438,1773,0,2022-02-18,2022-10-10 00:00:00,physical_store,active
1439,1776,0,2022-02-02,2022-09-13 00:00:00,physical_store,active
1440,1777,0,2022-02-12,2022-08-16 00:00:00,physical_store,active
1441,1778,0,2022-02-04,2022-06-06 00:00:00,physical_store,active
1442,1781,0,2022-02-25,2022-11-26 00:00:00,physical_store,active
1443,1785,0,2022-02-06,2022-06-07 00:00:00,physical_store,active
1444,1786,0,2022-02-04,2022-10-24 00:00:00,physical_store,active
1445,1787,0,2022-02-18,2022-08-14 00:00:00,physical_store,active
1446,1788,0,2022-02-23,2022-09-28 00:00:00,online,active
1447,1790,0,2022-02-12,2022-12-08 00:00:00,online,active
1448,1791,0,2022-02-20,2022-07-16 00:00:00,physical_store,active
1449,1792,0,2022-02-20,2022-06-13 00:00:00,physical_store,active
1450,1795,0,2022-02-19,2022-09-16 00:00:00,physical_store,active
1451,1799,0,2022-02-22,2022-09-13 00:00:00,online,active
1452,1802,0,2022-02-10,2022-05-26 00:00:00,physical_store,active
1453,1803,0,2022-02-27,2022-10-09 00:00:00,physical_store,active
1454,1804,0,2022-02-03,2022-05-11 00:00:00,online,active
1455,1808,0,2022-02-01,2022-06-29 00:00:00,physical_store,active
1456,1810,0,2022-02-27,2022-07-09 00:00:00,physical_store,active
1457,1811,0,2022-02-15,2022-09-11 00:00:00,physical_store,active
1458,1815,0,2022-02-19,2022-06-21 00:00:00,physical_store,active
1459,1816,0,2022-02-09,2022-06-11 00:00:00,physical_store,active
1460,1818,0,2022-02-09,2022-11-11 00:00:00,physical_store,active
1461,1825,0,2022-02-10,2022-09-05 00:00:00,physical_store,active
1462,1829,0,2022-02-12,2022-12-02 00:00:00,physical_store,active
1463,1831,0,2022-02-12,2022-06-13 00:00:00,physical_store,active
1464,1832,0,2022-02-10,2022-09-04 00:00:00,physical_store,active
1465,1836,0,2022-02-16,2022-08-17 00:00:00,physical_store,active
1466,1837,0,2022-02-11,2022-11-02 00:00:00,physical_store,active
1467,1838,0,2022-02-14,2022-11-19 00:00:00,online,active
1468,1839,0,2022-02-23,2022-10-12 00:00:00,physical_store,active
1469,1841,0,2022-02-03,2022-08-03 00:00:00,physical_store,active
1470,1843,0,2022-02-10,2022-06-09 00:00:00,physical_store,active
1471,1844,0,2022-02-22,2022-12-13 00:00:00,physical_store,active
1472,1846,0,2022-02-02,2022-08-31 00:00:00,physical_store,active
1473,1849,0,2022-02-17,2022-11-22 00:00:00,physical_store,active
1474,1852,0,2022-02-15,2022-09-09 00:00:00,physical_store,active
1475,1853,0,2022-02-12,2022-09-09 00:00:00,physical_store,active
1476,1854,0,2022-02-10,2022-05-24 00:00:00,physical_store,active
1477,1855,0,2022-02-02,2022-08-15 00:00:00,physical_store,active
1478,1856,0,2022-02-11,2022-10-27 00:00:00,online,active
1479,1861,0,2022-02-01,2022-07-27 00:00:00,online,active
1480,1863,0,2022-02-17,2022-06-26 00:00:00,physical_store,active
1481,1865,0,2022-02-07,2022-11-22 00:00:00,physical_store,active
1482,1871,0,2022-02-23,2022-10-11 00:00:00,physical_store,active
1483,1874,0,2022-02-23,2022-07-13 00:00:00,physical_store,active
1484,1876,0,2022-02-22,2022-09-26 00:00:00,physical_store,active
1485,1880,0,2022-02-26,2022-10-03 00:00:00,physical_store,active
1486,1887,0,2022-02-08,2022-07-08 00:00:00,physical_store,active
1487,1889,0,2022-02-12,2022-09-08 00:00:00,physical_store,active
1488,1890,0,2022-02-04,2022-08-28 00:00:00,physical_store,active
1489,1894,0,2022-02-24,2022-07-02 00:00:00,physical_store,active
1490,1896,0,2022-02-01,2022-10-04 00:00:00,physical_store,active
1491,1897,0,2022-02-04,2022-10-22 00:00:00,physical_store,active
1492,1898,0,2022-02-26,2022-08-15 00:00:00,physical_store,active
1493,1899,0,2022-02-15,2022-06-18 00:00:00,physical_store,active
1494,1901,0,2022-02-16,2022-08-10 00:00:00,physical_store,active
1495,1904,0,2022-02-02,2022-05-18 00:00:00,online,active
1496,1906,0,2022-02-09,2022-09-20 00:00:00,physical_store,active
1497,1907,0,2022-02-14,2022-09-27 00:00:00,physical_store,active
1498,1908,0,2022-02-08,2022-06-08 00:00:00,physical_store,active
1499,1909,0,2022-02-14,2022-05-18 00:00:00,online,active
1500,1910,0,2022-02-07,2022-09-15 00:00:00,physical_store,active
1501,1911,0,2022-02-02,2022-08-23 00:00:00,physical_store,active
1502,1915,0,2022-02-14,2022-11-16 00:00:00,physical_store,active
1503,1919,0,2022-02-02,2022-07-10 00:00:00,physical_store,active
1504,1920,0,2022-02-26,2022-08-29 00:00:00,physical_store,active
1505,1922,0,2022-02-02,2022-08-25 00:00:00,physical_store,active
1506,1923,0,2022-02-12,2022-06-23 00:00:00,physical_store,active
1507,1925,0,2022-02-01,2022-11-18 00:00:00,physical_store,active
1508,1932,0,2022-02-14,2022-07-14 00:00:00,physical_store,active
1509,1933,0,2022-02-05,2022-11-21 00:00:00,online,active
1510,1938,0,2022-02-27,2022-09-30 00:00:00,physical_store,active
1511,1941,0,2022-02-17,2022-12-08 00:00:00,physical_store,active
1512,1942,0,2022-02-16,2022-11-10 00:00:00,physical_store,active
1513,1944,0,2022-02-12,2022-07-29 00:00:00,physical_store,active
1514,1946,0,2022-02-08,2022-06-16 00:00:00,physical_store,active
1515,1950,0,2022-02-14,2022-10-20 00:00:00,online,active
1516,1951,0,2022-02-06,2022-08-06 00:00:00,physical_store,active
1517,1954,0,2022-02-21,2022-06-10 00:00:00,physical_store,active
1518,1960,0,2022-02-13,2022-05-15 00:00:00,physical_store,active
1519,1962,0,2022-02-05,2022-05-08 00:00:00,physical_store,active
1520,1964,0,2022-02-13,2022-09-13 00:00:00,online,active
1521,1965,0,2022-02-08,2022-09-11 00:00:00,physical_store,active
1522,1966,0,2022-02-27,2022-12-19 00:00:00,physical_store,active
1523,1967,0,2022-02-25,2022-07-10 00:00:00,physical_store,active
1524,1972,0,2022-02-10,2022-11-04 00:00:00,physical_store,active
1525,1974,0,2022-02-04,2022-06-24 00:00:00,physical_store,active
1526,1978,0,2022-02-04,2022-07-26 00:00:00,physical_store,active
1527,1979,0,2022-02-04,2022-07-26 00:00:00,physical_store,active
1528,1980,0,2022-02-10,2022-09-16 00:00:00,physical_store,active
1529,1984,0,2022-02-06,2022-05-16 00:00:00,online,active
1530,1985,0,2022-02-12,2022-05-21 00:00:00,physical_store,active
1531,1986,0,2022-02-21,2022-08-22 00:00:00,online,active
1532,1987,0,2022-02-08,2022-08-29 00:00:00,physical_store,active
1533,1988,0,2022-02-21,2022-10-11 00:00:00,physical_store,active
1534,1989,0,2022-02-09,2022-05-25 00:00:00,online,active
1535,1992,0,2022-02-05,2022-11-01 00:00:00,physical_store,active
1536,1996,0,2022-02-17,2022-06-20 00:00:00,physical_store,active
1537,2003,0,2022-02-07,2022-05-23 00:00:00,physical_store,active
1538,2004,0,2022-02-18,2022-10-25 00:00:00,physical_store,active
1539,2014,0,2022-02-11,2022-05-23 00:00:00,physical_store,active
1540,2016,0,2022-02-16,2022-09-14 00:00:00,online,active
1541,2021,0,2022-02-26,2022-07-30 00:00:00,physical_store,active
1542,2022,0,2022-02-10,2022-09-30 00:00:00,physical_store,active
1543,2024,0,2022-02-23,2022-09-13 00:00:00,online,active
1544,2025,0,2022-02-22,2022-07-06 00:00:00,physical_store,active
1545,2027,0,2022-02-03,2022-10-18 00:00:00,physical_store,active
1546,2029,0,2022-02-10,2022-08-08 00:00:00,physical_store,active
1547,2030,0,2022-02-11,2022-11-18 00:00:00,physical_store,active
1548,2031,0,2022-02-24,2022-10-29 00:00:00,online,active
1549,2034,0,2022-02-07,2022-05-09 00:00:00,physical_store,active
1550,2036,0,2022-02-14,2022-11-18 00:00:00,physical_store,active
1551,2038,0,2022-02-03,2022-06-14 00:00:00,physical_store,active
1552,2041,0,2022-02-03,2022-06-12 00:00:00,physical_store,active
1553,2043,0,2022-02-08,2022-11-06 00:00:00,physical_store,active
1554,2046,0,2022-02-21,2022-08-15 00:00:00,physical_store,active
1555,2050,0,2022-02-07,2022-11-25 00:00:00,physical_store,active
1556,2057,0,2022-02-18,2022-07-16 00:00:00,physical_store,active
1557,2058,0,2022-02-16,2022-10-31 00:00:00,physical_store,active
1558,2061,0,2022-02-01,2022-08-17 00:00:00,physical_store,active
1559,2063,0,2022-02-18,2022-05-29 00:00:00,online,active
1560,2065,0,2022-02-07,2022-08-20 00:00:00,online,active
1561,2068,0,2022-02-25,2022-09-18 00:00:00,physical_store,active
1562,2069,0,2022-02-23,2022-08-23 00:00:00,physical_store,active
1563,2070,0,2022-02-27,2022-08-10 00:00:00,physical_store,active
1564,2072,0,2022-02-21,2022-07-01 00:00:00,physical_store,active
1565,2073,0,2022-02-26,2022-07-29 00:00:00,physical_store,active
1566,2075,0,2022-02-02,2022-05-16 00:00:00,physical_store,active
1567,2078,0,2022-02-20,2022-07-16 00:00:00,physical_store,active
1568,2082,0,2022-02-16,2022-09-25 00:00:00,physical_store,active
1569,2099,0,2022-02-21,2022-11-14 00:00:00,physical_store,active
1570,2101,0,2022-02-19,2022-08-29 00:00:00,physical_store,active
1571,2103,0,2022-02-03,2022-11-25 00:00:00,physical_store,active
1572,2105,0,2022-02-12,2022-11-28 00:00:00,physical_store,active
1573,2109,0,2022-02-06,2022-06-07 00:00:00,physical_store,active
1574,2111,0,2022-02-24,2022-09-22 00:00:00,physical_store,active
1575,2112,0,2022-02-04,2022-08-07 00:00:00,physical_store,active
1576,2113,0,2022-02-22,2022-08-10 00:00:00,online,active
1577,2114,0,2022-02-13,2022-09-02 00:00:00,online,active
1578,2116,0,2022-02-25,2022-07-30 00:00:00,physical_store,active
1579,2118,0,2022-02-22,2022-07-11 00:00:00,physical_store,active
1580,2119,0,2022-02-18,2022-08-28 00:00:00,physical_store,active
1581,2126,0,2022-02-15,2022-08-31 00:00:00,physical_store,active
1582,2127,0,2022-02-10,2022-08-13 00:00:00,physical_store,active
1583,2128,0,2022-02-05,2022-09-05 00:00:00,physical_store,active
1584,2130,0,2022-02-11,2022-08-18 00:00:00,physical_store,active
1585,2133,0,2022-02-18,2022-06-19 00:00:00,physical_store,active
1586,2135,0,2022-02-27,2022-09-20 00:00:00,physical_store,active
1587,2139,0,2022-02-17,2022-09-25 00:00:00,physical_store,active
1588,2142,0,2022-02-24,2022-10-02 00:00:00,physical_store,active
1589,2144,0,2022-02-07,2022-06-05 00:00:00,physical_store,active
1590,2145,0,2022-02-13,2022-08-16 00:00:00,online,active
1591,2147,0,2022-02-26,2022-12-21 00:00:00,online,active
1592,2148,0,2022-02-27,2022-09-20 00:00:00,physical_store,active
1593,2149,0,2022-02-23,2022-10-22 00:00:00,physical_store,active
1594,2150,0,2022-02-23,2022-11-02 00:00:00,physical_store,active
1595,2151,0,2022-02-25,2022-08-14 00:00:00,physical_store,active
1596,2155,0,2022-02-25,2022-07-07 00:00:00,physical_store,active
1597,2156,0,2022-02-21,2022-11-05 00:00:00,physical_store,active
1598,2159,0,2022-02-20,2022-07-26 00:00:00,physical_store,active
1599,2160,0,2022-02-24,2022-05-29 00:00:00,physical_store,active
1600,2162,0,2022-02-11,2022-11-16 00:00:00,physical_store,active
1601,2164,0,2022-02-25,2022-12-02 00:00:00,physical_store,active
1602,2167,0,2022-02-11,2022-08-12 00:00:00,physical_store,active
1603,2171,0,2022-02-02,2022-05-07 00:00:00,physical_store,active
1604,2177,0,2022-02-03,2022-08-11 00:00:00,online,active
1605,2179,0,2022-02-04,2022-08-13 00:00:00,physical_store,active
1606,2180,0,2022-02-16,2022-11-29 00:00:00,physical_store,active
1607,2181,0,2022-02-11,2022-06-26 00:00:00,physical_store,active
1608,2183,0,2022-02-03,2022-10-13 00:00:00,physical_store,active
1609,2184,0,2022-02-01,2022-07-24 00:00:00,physical_store,active
1610,2186,0,2022-02-03,2022-09-21 00:00:00,physical_store,active
1611,2189,0,2022-02-23,2022-09-30 00:00:00,physical_store,active
1612,2193,0,2022-02-07,2022-09-28 00:00:00,physical_store,active
1613,2194,0,2022-02-11,2022-09-18 00:00:00,physical_store,active
1614,2199,0,2022-02-27,2022-10-14 00:00:00,physical_store,active
1615,2202,0,2022-02-17,2022-11-29 00:00:00,physical_store,active
1616,2203,0,2022-02-01,2022-11-25 00:00:00,physical_store,active
1617,2204,0,2022-02-05,2022-05-15 00:00:00,physical_store,active
1618,2206,0,2022-02-04,2022-10-08 00:00:00,physical_store,active
1619,2207,0,2022-02-06,2022-11-17 00:00:00,physical_store,active
1620,2208,0,2022-02-19,2022-07-21 00:00:00,physical_store,active
1621,2219,0,2022-02-04,2022-11-25 00:00:00,physical_store,active
1622,2221,0,2022-02-26,2022-09-01 00:00:00,online,active
1623,2224,0,2022-02-21,2022-09-03 00:00:00,physical_store,active
1624,2225,0,2022-02-10,2022-09-02 00:00:00,physical_store,active
1625,2226,0,2022-02-16,2022-10-05 00:00:00,physical_store,active
1626,2228,0,2022-02-02,2022-09-19 00:00:00,physical_store,active
1627,2230,0,2022-02-27,2022-12-07 00:00:00,physical_store,active
1628,2231,0,2022-02-16,2022-07-30 00:00:00,physical_store,active
1629,2232,0,2022-02-15,2022-07-22 00:00:00,physical_store,active
1630,2233,0,2022-02-14,2022-09-24 00:00:00,online,active
1631,2234,0,2022-02-17,2022-10-10 00:00:00,physical_store,active
1632,2237,0,2022-02-09,2022-11-07 00:00:00,physical_store,active
1633,2246,0,2022-02-13,2022-08-08 00:00:00,physical_store,active
1634,2248,0,2022-02-22,2022-06-19 00:00:00,online,active
1635,2250,0,2022-02-22,2022-07-03 00:00:00,physical_store,active
1636,2251,0,2022-02-24,2022-10-24 00:00:00,online,active
1637,2252,0,2022-02-20,2022-11-04 00:00:00,physical_store,active
1638,2253,0,2022-02-18,2022-11-08 00:00:00,physical_store,active
1639,2254,0,2022-02-20,2022-07-21 00:00:00,physical_store,active
1640,2255,0,2022-02-11,2022-08-04 00:00:00,physical_store,active
1641,2256,0,2022-02-14,2022-07-05 00:00:00,physical_store,active
1642,2258,0,2022-02-16,2022-11-13 00:00:00,physical_store,active
1643,2260,0,2022-02-23,2022-07-02 00:00:00,online,active
1644,2262,0,2022-02-03,2022-05-28 00:00:00,physical_store,active
1645,2267,0,2022-02-09,2022-09-10 00:00:00,physical_store,active
1646,2269,0,2022-02-09,2022-09-23 00:00:00,physical_store,active
1647,2273,0,2022-02-16,2022-07-21 00:00:00,physical_store,active
1648,2277,0,2022-02-21,2022-09-29 00:00:00,physical_store,active
1649,2278,0,2022-02-04,2022-06-28 00:00:00,online,active
1650,2279,0,2022-02-09,2022-11-20 00:00:00,online,active
1651,2281,0,2022-02-16,2022-11-26 00:00:00,physical_store,active
1652,2285,0,2022-02-17,2022-08-10 00:00:00,physical_store,active
1653,2287,0,2022-02-03,2022-09-27 00:00:00,physical_store,active
1654,2288,0,2022-02-15,2022-05-22 00:00:00,physical_store,active
